;municipio;uf;date;casos confirmados;mortes;casos_interpolados;mortes_interpoladas
6430;Içara;SC;2020-03-21;;;0.0;0.0
6431;Içara;SC;2020-03-22;;;0.0;0.0
6432;Içara;SC;2020-03-23;1.0;;1.0;0.0
6433;Içara;SC;2020-03-24;1.0;;1.0;0.0
6434;Içara;SC;2020-03-25;1.0;;1.0;0.0
6435;Içara;SC;2020-03-26;1.0;;1.0;0.0
6436;Içara;SC;2020-03-27;1.0;;1.0;0.0
6437;Içara;SC;2020-03-28;1.0;;1.0;0.0
6438;Içara;SC;2020-03-29;1.0;;1.0;0.0
6439;Içara;SC;2020-03-30;1.0;;1.0;0.0
6440;Jaboatão dos Guararapes;PE;2020-02-20;;;0.0;0.0
6441;Jaboatão dos Guararapes;PE;2020-02-21;;;0.0;0.0
6442;Jaboatão dos Guararapes;PE;2020-02-22;;;0.0;0.0
6443;Jaboatão dos Guararapes;PE;2020-02-23;;;0.0;0.0
6444;Jaboatão dos Guararapes;PE;2020-02-24;;;0.0;0.0
6445;Jaboatão dos Guararapes;PE;2020-02-25;;;0.0;0.0
6446;Jaboatão dos Guararapes;PE;2020-02-26;;;0.0;0.0
6447;Jaboatão dos Guararapes;PE;2020-02-27;;;0.0;0.0
6448;Jaboatão dos Guararapes;PE;2020-02-28;;;0.0;0.0
6449;Jaboatão dos Guararapes;PE;2020-02-29;;;0.0;0.0
6450;Jaboatão dos Guararapes;PE;2020-03-01;;;0.0;0.0
6451;Jaboatão dos Guararapes;PE;2020-03-02;;;0.0;0.0
6452;Jaboatão dos Guararapes;PE;2020-03-03;;;0.0;0.0
6453;Jaboatão dos Guararapes;PE;2020-03-04;;;0.0;0.0
6454;Jaboatão dos Guararapes;PE;2020-03-05;;;0.0;0.0
6455;Jaboatão dos Guararapes;PE;2020-03-06;;;0.0;0.0
6456;Jaboatão dos Guararapes;PE;2020-03-07;;;0.0;0.0
6457;Jaboatão dos Guararapes;PE;2020-03-08;;;0.0;0.0
6458;Jaboatão dos Guararapes;PE;2020-03-09;;;0.0;0.0
6459;Jaboatão dos Guararapes;PE;2020-03-10;;;0.0;0.0
6460;Jaboatão dos Guararapes;PE;2020-03-11;;;0.0;0.0
6461;Jaboatão dos Guararapes;PE;2020-03-12;;;0.0;0.0
6462;Jaboatão dos Guararapes;PE;2020-03-13;;;0.0;0.0
6463;Jaboatão dos Guararapes;PE;2020-03-14;;;0.0;0.0
6464;Jaboatão dos Guararapes;PE;2020-03-15;;;0.0;0.0
6465;Jaboatão dos Guararapes;PE;2020-03-16;2.0;;2.0;0.0
6466;Jaboatão dos Guararapes;PE;2020-03-17;2.0;;2.0;0.0
6467;Jaboatão dos Guararapes;PE;2020-03-18;2.0;;2.0;0.0
6468;Jaboatão dos Guararapes;PE;2020-03-19;2.0;;2.0;0.0
6469;Jaboatão dos Guararapes;PE;2020-03-20;3.0;;3.0;0.0
6470;Jaboatão dos Guararapes;PE;2020-03-21;4.0;;4.0;0.0
6471;Jaboatão dos Guararapes;PE;2020-03-22;4.0;;4.0;0.0
6472;Jaboatão dos Guararapes;PE;2020-03-23;3.0;;3.0;0.0
6473;Jaboatão dos Guararapes;PE;2020-03-24;3.0;;3.0;0.0
6474;Jaboatão dos Guararapes;PE;2020-03-25;3.0;;3.0;0.0
6475;Jaboatão dos Guararapes;PE;2020-03-26;3.0;;3.0;0.0
6476;Jaboatão dos Guararapes;PE;2020-03-27;4.0;;4.0;0.0
6477;Jaboatão dos Guararapes;PE;2020-03-28;5.0;;5.0;0.0
6478;Jaboatão dos Guararapes;PE;2020-03-29;5.0;;5.0;0.0
6479;Jaboatão dos Guararapes;PE;2020-03-30;6.0;;6.0;0.0
6480;Jaguariúna;SP;2020-02-20;;;0.0;0.0
6481;Jaguariúna;SP;2020-02-21;;;0.0;0.0
6482;Jaguariúna;SP;2020-02-22;;;0.0;0.0
6483;Jaguariúna;SP;2020-02-23;;;0.0;0.0
6484;Jaguariúna;SP;2020-02-24;;;0.0;0.0
6485;Jaguariúna;SP;2020-02-25;;;0.0;0.0
6486;Jaguariúna;SP;2020-02-26;;;0.0;0.0
6487;Jaguariúna;SP;2020-02-27;;;0.0;0.0
6488;Jaguariúna;SP;2020-02-28;;;0.0;0.0
6489;Jaguariúna;SP;2020-02-29;;;0.0;0.0
6490;Jaguariúna;SP;2020-03-01;;;0.0;0.0
6491;Jaguariúna;SP;2020-03-02;;;0.0;0.0
6492;Jaguariúna;SP;2020-03-03;;;0.0;0.0
6493;Jaguariúna;SP;2020-03-04;;;0.0;0.0
6494;Jaguariúna;SP;2020-03-05;;;0.0;0.0
6495;Jaguariúna;SP;2020-03-06;;;0.0;0.0
6496;Jaguariúna;SP;2020-03-07;;;0.0;0.0
6497;Jaguariúna;SP;2020-03-08;;;0.0;0.0
6498;Jaguariúna;SP;2020-03-09;;;0.0;0.0
6499;Jaguariúna;SP;2020-03-10;;;0.0;0.0
6500;Jaguariúna;SP;2020-03-11;;;0.0;0.0
6501;Jaguariúna;SP;2020-03-12;;;0.0;0.0
6502;Jaguariúna;SP;2020-03-13;;;0.0;0.0
6503;Jaguariúna;SP;2020-03-14;;;0.0;0.0
6504;Jaguariúna;SP;2020-03-15;;;0.0;0.0
6505;Jaguariúna;SP;2020-03-16;;;0.0;0.0
6506;Jaguariúna;SP;2020-03-17;;;0.0;0.0
6507;Jaguariúna;SP;2020-03-18;1.0;;1.0;0.0
6508;Jaguariúna;SP;2020-03-19;1.0;;1.0;0.0
6509;Jaguariúna;SP;2020-03-20;1.0;;1.0;0.0
6510;Jaguariúna;SP;2020-03-21;1.0;;1.0;0.0
6511;Jaguariúna;SP;2020-03-22;1.0;;1.0;0.0
6512;Jaguariúna;SP;2020-03-23;1.0;;1.0;0.0
6513;Jaguariúna;SP;2020-03-24;1.0;;1.0;0.0
6514;Jaguariúna;SP;2020-03-25;1.0;;1.0;0.0
6515;Jaguariúna;SP;2020-03-26;1.0;;1.0;0.0
6516;Jaguariúna;SP;2020-03-27;1.0;;1.0;0.0
6517;Jaguariúna;SP;2020-03-28;1.0;;1.0;0.0
6518;Jaguariúna;SP;2020-03-29;1.0;;1.0;0.0
6519;Jaguariúna;SP;2020-03-30;1.0;;1.0;0.0
6520;Jaguaruna;SC;2020-02-20;;;0.0;0.0
6521;Jaguaruna;SC;2020-02-21;;;0.0;0.0
6522;Jaguaruna;SC;2020-02-22;;;0.0;0.0
6523;Jaguaruna;SC;2020-02-23;;;0.0;0.0
6524;Jaguaruna;SC;2020-02-24;;;0.0;0.0
6525;Jaguaruna;SC;2020-02-25;;;0.0;0.0
6526;Jaguaruna;SC;2020-02-26;;;0.0;0.0
6527;Jaguaruna;SC;2020-02-27;;;0.0;0.0
6528;Jaguaruna;SC;2020-02-28;;;0.0;0.0
6529;Jaguaruna;SC;2020-02-29;;;0.0;0.0
6530;Jaguaruna;SC;2020-03-01;;;0.0;0.0
6531;Jaguaruna;SC;2020-03-02;;;0.0;0.0
6532;Jaguaruna;SC;2020-03-03;;;0.0;0.0
6533;Jaguaruna;SC;2020-03-04;;;0.0;0.0
6534;Jaguaruna;SC;2020-03-05;;;0.0;0.0
6535;Jaguaruna;SC;2020-03-06;;;0.0;0.0
6536;Jaguaruna;SC;2020-03-07;;;0.0;0.0
6537;Jaguaruna;SC;2020-03-08;;;0.0;0.0
6538;Jaguaruna;SC;2020-03-09;;;0.0;0.0
6539;Jaguaruna;SC;2020-03-10;;;0.0;0.0
6540;Jaguaruna;SC;2020-03-11;;;0.0;0.0
6541;Jaguaruna;SC;2020-03-12;;;0.0;0.0
6542;Jaguaruna;SC;2020-03-13;;;0.0;0.0
6543;Jaguaruna;SC;2020-03-14;;;0.0;0.0
6544;Jaguaruna;SC;2020-03-15;;;0.0;0.0
6545;Jaguaruna;SC;2020-03-16;;;0.0;0.0
6546;Jaguaruna;SC;2020-03-17;;;0.0;0.0
6547;Jaguaruna;SC;2020-03-18;;;0.0;0.0
6548;Jaguaruna;SC;2020-03-19;;;0.0;0.0
6549;Jaguaruna;SC;2020-03-20;;;0.0;0.0
6550;Jaguaruna;SC;2020-03-21;1.0;;1.0;0.0
6551;Jaguaruna;SC;2020-03-22;2.0;;2.0;0.0
6552;Jaguaruna;SC;2020-03-23;2.0;;2.0;0.0
6553;Jaguaruna;SC;2020-03-24;2.0;;2.0;0.0
6554;Jaguaruna;SC;2020-03-25;3.0;;3.0;0.0
6555;Jaguaruna;SC;2020-03-26;3.0;;3.0;0.0
6556;Jaguaruna;SC;2020-03-27;2.0;;2.0;0.0
6557;Jaguaruna;SC;2020-03-28;2.0;;2.0;0.0
6558;Jaguaruna;SC;2020-03-29;2.0;;2.0;0.0
6559;Jaguaruna;SC;2020-03-30;2.0;;2.0;0.0
6560;Jandira;SP;2020-02-20;;;0.0;0.0
6561;Jandira;SP;2020-02-21;;;0.0;0.0
6562;Jandira;SP;2020-02-22;;;0.0;0.0
6563;Jandira;SP;2020-02-23;;;0.0;0.0
6564;Jandira;SP;2020-02-24;;;0.0;0.0
6565;Jandira;SP;2020-02-25;;;0.0;0.0
6566;Jandira;SP;2020-02-26;;;0.0;0.0
6567;Jandira;SP;2020-02-27;;;0.0;0.0
6568;Jandira;SP;2020-02-28;;;0.0;0.0
6569;Jandira;SP;2020-02-29;;;0.0;0.0
6570;Jandira;SP;2020-03-01;;;0.0;0.0
6571;Jandira;SP;2020-03-02;;;0.0;0.0
6572;Jandira;SP;2020-03-03;;;0.0;0.0
6573;Jandira;SP;2020-03-04;;;0.0;0.0
6574;Jandira;SP;2020-03-05;;;0.0;0.0
6575;Jandira;SP;2020-03-06;;;0.0;0.0
6576;Jandira;SP;2020-03-07;;;0.0;0.0
6577;Jandira;SP;2020-03-08;;;0.0;0.0
6578;Jandira;SP;2020-03-09;;;0.0;0.0
6579;Jandira;SP;2020-03-10;;;0.0;0.0
6580;Jandira;SP;2020-03-11;;;0.0;0.0
6581;Jandira;SP;2020-03-12;;;0.0;0.0
6582;Jandira;SP;2020-03-13;;;0.0;0.0
6583;Jandira;SP;2020-03-14;;;0.0;0.0
6584;Jandira;SP;2020-03-15;;;0.0;0.0
6585;Jandira;SP;2020-03-16;;;0.0;0.0
6586;Jandira;SP;2020-03-17;;;0.0;0.0
6587;Jandira;SP;2020-03-18;;;0.0;0.0
6588;Jandira;SP;2020-03-19;;;0.0;0.0
6589;Jandira;SP;2020-03-20;;;0.0;0.0
6590;Jandira;SP;2020-03-21;;;0.0;0.0
6591;Jandira;SP;2020-03-22;;;0.0;0.0
6592;Jandira;SP;2020-03-23;;;0.0;0.0
6593;Jandira;SP;2020-03-24;1.0;;1.0;0.0
6594;Jandira;SP;2020-03-25;;;1.0;0.0
6595;Jandira;SP;2020-03-26;;;1.0;0.0
6596;Jandira;SP;2020-03-27;;;1.0;0.0
6597;Jandira;SP;2020-03-28;;;1.0;0.0
6598;Jandira;SP;2020-03-29;;;1.0;0.0
6599;Jandira;SP;2020-03-30;1.0;;1.0;0.0
6600;Jaraguá do Sul;SC;2020-02-20;;;0.0;0.0
6601;Jaraguá do Sul;SC;2020-02-21;;;0.0;0.0
6602;Jaraguá do Sul;SC;2020-02-22;;;0.0;0.0
6603;Jaraguá do Sul;SC;2020-02-23;;;0.0;0.0
6604;Jaraguá do Sul;SC;2020-02-24;;;0.0;0.0
6605;Jaraguá do Sul;SC;2020-02-25;;;0.0;0.0
6606;Jaraguá do Sul;SC;2020-02-26;;;0.0;0.0
6607;Jaraguá do Sul;SC;2020-02-27;;;0.0;0.0
6608;Jaraguá do Sul;SC;2020-02-28;;;0.0;0.0
6609;Jaraguá do Sul;SC;2020-02-29;;;0.0;0.0
6610;Jaraguá do Sul;SC;2020-03-01;;;0.0;0.0
6611;Jaraguá do Sul;SC;2020-03-02;;;0.0;0.0
6612;Jaraguá do Sul;SC;2020-03-03;;;0.0;0.0
6613;Jaraguá do Sul;SC;2020-03-04;;;0.0;0.0
6614;Jaraguá do Sul;SC;2020-03-05;;;0.0;0.0
6615;Jaraguá do Sul;SC;2020-03-06;;;0.0;0.0
6616;Jaraguá do Sul;SC;2020-03-07;;;0.0;0.0
6617;Jaraguá do Sul;SC;2020-03-08;;;0.0;0.0
6618;Jaraguá do Sul;SC;2020-03-09;;;0.0;0.0
6619;Jaraguá do Sul;SC;2020-03-10;;;0.0;0.0
6620;Jaraguá do Sul;SC;2020-03-11;;;0.0;0.0
6621;Jaraguá do Sul;SC;2020-03-12;;;0.0;0.0
6622;Jaraguá do Sul;SC;2020-03-13;;;0.0;0.0
6623;Jaraguá do Sul;SC;2020-03-14;;;0.0;0.0
6624;Jaraguá do Sul;SC;2020-03-15;;;0.0;0.0
6625;Jaraguá do Sul;SC;2020-03-16;;;0.0;0.0
6626;Jaraguá do Sul;SC;2020-03-17;;;0.0;0.0
6627;Jaraguá do Sul;SC;2020-03-18;;;0.0;0.0
6628;Jaraguá do Sul;SC;2020-03-19;;;0.0;0.0
6629;Jaraguá do Sul;SC;2020-03-20;1.0;;1.0;0.0
6630;Jaraguá do Sul;SC;2020-03-21;1.0;;1.0;0.0
6631;Jaraguá do Sul;SC;2020-03-22;1.0;;1.0;0.0
6632;Jaraguá do Sul;SC;2020-03-23;2.0;;2.0;0.0
6633;Jaraguá do Sul;SC;2020-03-24;2.0;;2.0;0.0
6634;Jaraguá do Sul;SC;2020-03-25;2.0;;2.0;0.0
6635;Jaraguá do Sul;SC;2020-03-26;2.0;;2.0;0.0
6636;Jaraguá do Sul;SC;2020-03-27;2.0;;2.0;0.0
6637;Jaraguá do Sul;SC;2020-03-28;2.0;;2.0;0.0
6638;Jaraguá do Sul;SC;2020-03-29;2.0;;2.0;0.0
6639;Jaraguá do Sul;SC;2020-03-30;3.0;;3.0;0.0
6640;Jaru;RO;2020-02-20;;;0.0;0.0
6641;Jaru;RO;2020-02-21;;;0.0;0.0
6642;Jaru;RO;2020-02-22;;;0.0;0.0
6643;Jaru;RO;2020-02-23;;;0.0;0.0
6644;Jaru;RO;2020-02-24;;;0.0;0.0
6645;Jaru;RO;2020-02-25;;;0.0;0.0
6646;Jaru;RO;2020-02-26;;;0.0;0.0
6647;Jaru;RO;2020-02-27;;;0.0;0.0
6648;Jaru;RO;2020-02-28;;;0.0;0.0
6649;Jaru;RO;2020-02-29;;;0.0;0.0
6650;Jaru;RO;2020-03-01;;;0.0;0.0
6651;Jaru;RO;2020-03-02;;;0.0;0.0
6652;Jaru;RO;2020-03-03;;;0.0;0.0
6653;Jaru;RO;2020-03-04;;;0.0;0.0
6654;Jaru;RO;2020-03-05;;;0.0;0.0
6655;Jaru;RO;2020-03-06;;;0.0;0.0
6656;Jaru;RO;2020-03-07;;;0.0;0.0
6657;Jaru;RO;2020-03-08;;;0.0;0.0
6658;Jaru;RO;2020-03-09;;;0.0;0.0
6659;Jaru;RO;2020-03-10;;;0.0;0.0
6660;Jaru;RO;2020-03-11;;;0.0;0.0
6661;Jaru;RO;2020-03-12;;;0.0;0.0
6662;Jaru;RO;2020-03-13;;;0.0;0.0
6663;Jaru;RO;2020-03-14;;;0.0;0.0
6664;Jaru;RO;2020-03-15;;;0.0;0.0
6665;Jaru;RO;2020-03-16;;;0.0;0.0
6666;Jaru;RO;2020-03-17;;;0.0;0.0
6667;Jaru;RO;2020-03-18;;;0.0;0.0
6668;Jaru;RO;2020-03-19;;;0.0;0.0
6669;Jaru;RO;2020-03-20;;;0.0;0.0
6670;Jaru;RO;2020-03-21;;;0.0;0.0
6671;Jaru;RO;2020-03-22;;;0.0;0.0
6672;Jaru;RO;2020-03-23;;;0.0;0.0
6673;Jaru;RO;2020-03-24;;;0.0;0.0
6674;Jaru;RO;2020-03-25;;;0.0;0.0
6675;Jaru;RO;2020-03-26;;;0.0;0.0
6676;Jaru;RO;2020-03-27;;;0.0;0.0
6677;Jaru;RO;2020-03-28;;;0.0;0.0
6678;Jaru;RO;2020-03-29;;;0.0;0.0
6679;Jaru;RO;2020-03-30;1.0;;1.0;0.0
6680;Jataí;GO;2020-02-20;;;0.0;0.0
6681;Jataí;GO;2020-02-21;;;0.0;0.0
6682;Jataí;GO;2020-02-22;;;0.0;0.0
6683;Jataí;GO;2020-02-23;;;0.0;0.0
6684;Jataí;GO;2020-02-24;;;0.0;0.0
6685;Jataí;GO;2020-02-25;;;0.0;0.0
6686;Jataí;GO;2020-02-26;;;0.0;0.0
6687;Jataí;GO;2020-02-27;;;0.0;0.0
6688;Jataí;GO;2020-02-28;;;0.0;0.0
6689;Jataí;GO;2020-02-29;;;0.0;0.0
6690;Jataí;GO;2020-03-01;;;0.0;0.0
6691;Jataí;GO;2020-03-02;;;0.0;0.0
6692;Jataí;GO;2020-03-03;;;0.0;0.0
6693;Jataí;GO;2020-03-04;;;0.0;0.0
6694;Jataí;GO;2020-03-05;;;0.0;0.0
6695;Jataí;GO;2020-03-06;;;0.0;0.0
6696;Jataí;GO;2020-03-07;;;0.0;0.0
6697;Jataí;GO;2020-03-08;;;0.0;0.0
6698;Jataí;GO;2020-03-09;;;0.0;0.0
6699;Jataí;GO;2020-03-10;;;0.0;0.0
6700;Jataí;GO;2020-03-11;;;0.0;0.0
6701;Jataí;GO;2020-03-12;;;0.0;0.0
6702;Jataí;GO;2020-03-13;;;0.0;0.0
6703;Jataí;GO;2020-03-14;;;0.0;0.0
6704;Jataí;GO;2020-03-15;;;0.0;0.0
6705;Jataí;GO;2020-03-16;;;0.0;0.0
6706;Jataí;GO;2020-03-17;;;0.0;0.0
6707;Jataí;GO;2020-03-18;1.0;;1.0;0.0
6708;Jataí;GO;2020-03-19;1.0;;1.0;0.0
6709;Jataí;GO;2020-03-20;1.0;;1.0;0.0
6710;Jataí;GO;2020-03-21;1.0;;1.0;0.0
6711;Jataí;GO;2020-03-22;1.0;;1.0;0.0
6712;Jataí;GO;2020-03-23;1.0;;1.0;0.0
6713;Jataí;GO;2020-03-24;1.0;;1.0;0.0
6714;Jataí;GO;2020-03-25;1.0;;1.0;0.0
6715;Jataí;GO;2020-03-26;1.0;;1.0;0.0
6716;Jataí;GO;2020-03-27;1.0;;1.0;0.0
6717;Jataí;GO;2020-03-28;2.0;;2.0;0.0
6718;Jataí;GO;2020-03-29;2.0;;2.0;0.0
6719;Jataí;GO;2020-03-30;2.0;;2.0;0.0
6720;Jequié;BA;2020-02-20;;;0.0;0.0
6721;Jequié;BA;2020-02-21;;;0.0;0.0
6722;Jequié;BA;2020-02-22;;;0.0;0.0
6723;Jequié;BA;2020-02-23;;;0.0;0.0
6724;Jequié;BA;2020-02-24;;;0.0;0.0
6725;Jequié;BA;2020-02-25;;;0.0;0.0
6726;Jequié;BA;2020-02-26;;;0.0;0.0
6727;Jequié;BA;2020-02-27;;;0.0;0.0
6728;Jequié;BA;2020-02-28;;;0.0;0.0
6729;Jequié;BA;2020-02-29;;;0.0;0.0
6730;Jequié;BA;2020-03-01;;;0.0;0.0
6731;Jequié;BA;2020-03-02;;;0.0;0.0
6732;Jequié;BA;2020-03-03;;;0.0;0.0
6733;Jequié;BA;2020-03-04;;;0.0;0.0
6734;Jequié;BA;2020-03-05;;;0.0;0.0
6735;Jequié;BA;2020-03-06;;;0.0;0.0
6736;Jequié;BA;2020-03-07;;;0.0;0.0
6737;Jequié;BA;2020-03-08;;;0.0;0.0
6738;Jequié;BA;2020-03-09;;;0.0;0.0
6739;Jequié;BA;2020-03-10;;;0.0;0.0
6740;Jequié;BA;2020-03-11;;;0.0;0.0
6741;Jequié;BA;2020-03-12;;;0.0;0.0
6742;Jequié;BA;2020-03-13;;;0.0;0.0
6743;Jequié;BA;2020-03-14;;;0.0;0.0
6744;Jequié;BA;2020-03-15;;;0.0;0.0
6745;Jequié;BA;2020-03-16;;;0.0;0.0
6746;Jequié;BA;2020-03-17;;;0.0;0.0
6747;Jequié;BA;2020-03-18;;;0.0;0.0
6748;Jequié;BA;2020-03-19;;;0.0;0.0
6749;Jequié;BA;2020-03-20;;;0.0;0.0
6750;Jequié;BA;2020-03-21;;;0.0;0.0
6751;Jequié;BA;2020-03-22;;;0.0;0.0
6752;Jequié;BA;2020-03-23;1.0;;1.0;0.0
6753;Jequié;BA;2020-03-24;1.0;;1.0;0.0
6754;Jequié;BA;2020-03-25;1.0;;1.0;0.0
6755;Jequié;BA;2020-03-26;1.0;;1.0;0.0
6756;Jequié;BA;2020-03-27;1.0;;1.0;0.0
6757;Jequié;BA;2020-03-28;1.0;;1.0;0.0
6758;Jequié;BA;2020-03-29;1.0;;1.0;0.0
6759;Jequié;BA;2020-03-30;1.0;;1.0;0.0
6760;Ji-Paraná;RO;2020-02-20;;;0.0;0.0
6761;Ji-Paraná;RO;2020-02-21;;;0.0;0.0
6762;Ji-Paraná;RO;2020-02-22;;;0.0;0.0
6763;Ji-Paraná;RO;2020-02-23;;;0.0;0.0
6764;Ji-Paraná;RO;2020-02-24;;;0.0;0.0
6765;Ji-Paraná;RO;2020-02-25;;;0.0;0.0
6766;Ji-Paraná;RO;2020-02-26;;;0.0;0.0
6767;Ji-Paraná;RO;2020-02-27;;;0.0;0.0
6768;Ji-Paraná;RO;2020-02-28;;;0.0;0.0
6769;Ji-Paraná;RO;2020-02-29;;;0.0;0.0
6770;Ji-Paraná;RO;2020-03-01;;;0.0;0.0
6771;Ji-Paraná;RO;2020-03-02;;;0.0;0.0
6772;Ji-Paraná;RO;2020-03-03;;;0.0;0.0
6773;Ji-Paraná;RO;2020-03-04;;;0.0;0.0
6774;Ji-Paraná;RO;2020-03-05;;;0.0;0.0
6775;Ji-Paraná;RO;2020-03-06;;;0.0;0.0
6776;Ji-Paraná;RO;2020-03-07;;;0.0;0.0
6777;Ji-Paraná;RO;2020-03-08;;;0.0;0.0
6778;Ji-Paraná;RO;2020-03-09;;;0.0;0.0
6779;Ji-Paraná;RO;2020-03-10;;;0.0;0.0
6780;Ji-Paraná;RO;2020-03-11;;;0.0;0.0
6781;Ji-Paraná;RO;2020-03-12;;;0.0;0.0
6782;Ji-Paraná;RO;2020-03-13;;;0.0;0.0
6783;Ji-Paraná;RO;2020-03-14;;;0.0;0.0
6784;Ji-Paraná;RO;2020-03-15;;;0.0;0.0
6785;Ji-Paraná;RO;2020-03-16;;;0.0;0.0
6786;Ji-Paraná;RO;2020-03-17;;;0.0;0.0
6787;Ji-Paraná;RO;2020-03-18;;;0.0;0.0
6788;Ji-Paraná;RO;2020-03-19;;;0.0;0.0
6789;Ji-Paraná;RO;2020-03-20;;;0.0;0.0
6790;Ji-Paraná;RO;2020-03-21;1.0;;1.0;0.0
6791;Ji-Paraná;RO;2020-03-22;1.0;;1.0;0.0
6792;Ji-Paraná;RO;2020-03-23;1.0;;1.0;0.0
6793;Ji-Paraná;RO;2020-03-24;1.0;;1.0;0.0
6794;Ji-Paraná;RO;2020-03-25;1.0;;1.0;0.0
6795;Ji-Paraná;RO;2020-03-26;1.0;;1.0;0.0
6796;Ji-Paraná;RO;2020-03-27;1.0;;1.0;0.0
6797;Ji-Paraná;RO;2020-03-28;1.0;;1.0;0.0
6798;Ji-Paraná;RO;2020-03-29;1.0;;1.0;0.0
6799;Ji-Paraná;RO;2020-03-30;1.0;;1.0;0.0
6800;Joinville;SC;2020-02-20;;;0.0;0.0
6801;Joinville;SC;2020-02-21;;;0.0;0.0
6802;Joinville;SC;2020-02-22;;;0.0;0.0
6803;Joinville;SC;2020-02-23;;;0.0;0.0
6804;Joinville;SC;2020-02-24;;;0.0;0.0
6805;Joinville;SC;2020-02-25;;;0.0;0.0
6806;Joinville;SC;2020-02-26;;;0.0;0.0
6807;Joinville;SC;2020-02-27;;;0.0;0.0
6808;Joinville;SC;2020-02-28;;;0.0;0.0
6809;Joinville;SC;2020-02-29;;;0.0;0.0
6810;Joinville;SC;2020-03-01;;;0.0;0.0
6811;Joinville;SC;2020-03-02;;;0.0;0.0
6812;Joinville;SC;2020-03-03;;;0.0;0.0
6813;Joinville;SC;2020-03-04;;;0.0;0.0
6814;Joinville;SC;2020-03-05;;;0.0;0.0
6815;Joinville;SC;2020-03-06;;;0.0;0.0
6816;Joinville;SC;2020-03-07;;;0.0;0.0
6817;Joinville;SC;2020-03-08;;;0.0;0.0
6818;Joinville;SC;2020-03-09;;;0.0;0.0
6819;Joinville;SC;2020-03-10;;;0.0;0.0
6820;Joinville;SC;2020-03-11;;;0.0;0.0
6821;Joinville;SC;2020-03-12;;;0.0;0.0
6822;Joinville;SC;2020-03-13;1.0;;1.0;0.0
6823;Joinville;SC;2020-03-14;1.0;;1.0;0.0
6824;Joinville;SC;2020-03-15;1.0;;1.0;0.0
6825;Joinville;SC;2020-03-16;1.0;;1.0;0.0
6826;Joinville;SC;2020-03-17;1.0;;1.0;0.0
6827;Joinville;SC;2020-03-18;1.0;;1.0;0.0
6828;Joinville;SC;2020-03-19;2.0;;2.0;0.0
6829;Joinville;SC;2020-03-20;3.0;;3.0;0.0
6830;Joinville;SC;2020-03-21;4.0;;4.0;0.0
6831;Joinville;SC;2020-03-22;4.0;;4.0;0.0
6832;Joinville;SC;2020-03-23;4.0;;4.0;0.0
6833;Joinville;SC;2020-03-24;4.0;;4.0;0.0
6834;Joinville;SC;2020-03-25;5.0;;5.0;0.0
6835;Joinville;SC;2020-03-26;7.0;;7.0;0.0
6836;Joinville;SC;2020-03-27;8.0;;8.0;0.0
6837;Joinville;SC;2020-03-28;9.0;;9.0;0.0
6838;Joinville;SC;2020-03-29;9.0;;9.0;0.0
6839;Joinville;SC;2020-03-30;14.0;;14.0;0.0
6840;João Pessoa;PB;2020-02-20;;;0.0;0.0
6841;João Pessoa;PB;2020-02-21;;;0.0;0.0
6842;João Pessoa;PB;2020-02-22;;;0.0;0.0
6843;João Pessoa;PB;2020-02-23;;;0.0;0.0
6844;João Pessoa;PB;2020-02-24;;;0.0;0.0
6845;João Pessoa;PB;2020-02-25;;;0.0;0.0
6846;João Pessoa;PB;2020-02-26;;;0.0;0.0
6847;João Pessoa;PB;2020-02-27;;;0.0;0.0
6848;João Pessoa;PB;2020-02-28;;;0.0;0.0
6849;João Pessoa;PB;2020-02-29;;;0.0;0.0
6850;João Pessoa;PB;2020-03-01;;;0.0;0.0
6851;João Pessoa;PB;2020-03-02;;;0.0;0.0
6852;João Pessoa;PB;2020-03-03;;;0.0;0.0
6853;João Pessoa;PB;2020-03-04;;;0.0;0.0
6854;João Pessoa;PB;2020-03-05;;;0.0;0.0
6855;João Pessoa;PB;2020-03-06;;;0.0;0.0
6856;João Pessoa;PB;2020-03-07;;;0.0;0.0
6857;João Pessoa;PB;2020-03-08;;;0.0;0.0
6858;João Pessoa;PB;2020-03-09;;;0.0;0.0
6859;João Pessoa;PB;2020-03-10;;;0.0;0.0
6860;João Pessoa;PB;2020-03-11;;;0.0;0.0
6861;João Pessoa;PB;2020-03-12;;;0.0;0.0
6862;João Pessoa;PB;2020-03-13;;;0.0;0.0
6863;João Pessoa;PB;2020-03-14;;;0.0;0.0
6864;João Pessoa;PB;2020-03-15;;;0.0;0.0
6865;João Pessoa;PB;2020-03-16;;;0.0;0.0
6866;João Pessoa;PB;2020-03-17;;;0.0;0.0
6867;João Pessoa;PB;2020-03-18;1.0;;1.0;0.0
6868;João Pessoa;PB;2020-03-19;1.0;;1.0;0.0
6869;João Pessoa;PB;2020-03-20;1.0;;1.0;0.0
6870;João Pessoa;PB;2020-03-21;1.0;;1.0;0.0
6871;João Pessoa;PB;2020-03-22;1.0;;1.0;0.0
6872;João Pessoa;PB;2020-03-23;1.0;;1.0;0.0
6873;João Pessoa;PB;2020-03-24;2.0;;2.0;0.0
6874;João Pessoa;PB;2020-03-25;4.0;;4.0;0.0
6875;João Pessoa;PB;2020-03-26;5.0;;5.0;0.0
6876;João Pessoa;PB;2020-03-27;7.0;;7.0;0.0
