data,municipio,uf,casos confirmados,mortes,fonte,última atualização,validação,flag_cosistencia,flag_cosistencia_num
28/03/2020,Sidrolândia,MS,1,,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/03/28/ms-confirma-31-casos-do-coronavirus-e-dois-primeiros-registros-em-dourados.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Sidrolândia,MS,1,,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/03/29/casos-de-coronavirus-chegam-a-36-em-mato-grosso-do-sul.ghtml,Desconhecida,0,Consistente,0
20/03/2020,Cuiabá,MT,1,,http://www.saude.mt.gov.br/informe/584,Desconhecida,-999,Consistente,0
21/03/2020,Cuiabá,MT,1,,,Desconhecida,0,Consistente,0
22/03/2020,Cuiabá,MT,1,,,Desconhecida,0,Consistente,0
23/03/2020,Cuiabá,MT,5,,,Desconhecida,4,Consistente,0
24/03/2020,Cuiabá,MT,5,,,Desconhecida,0,Consistente,0
25/03/2020,Cuiabá,MT,6,,,Desconhecida,1,Consistente,0
26/03/2020,Cuiabá,MT,8,,,Desconhecida,2,Consistente,0
27/03/2020,Cuiabá,MT,8,,,Desconhecida,0,Consistente,0
28/03/2020,Cuiabá,MT,8,,,Desconhecida,0,Consistente,0
29/03/2020,Cuiabá,MT,8,,,Desconhecida,0,Consistente,0
25/03/2020,Nova Monte Verde,MT,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Nova Monte Verde,MT,1,,,Desconhecida,0,Consistente,0
27/03/2020,Nova Monte Verde,MT,1,,,Desconhecida,0,Consistente,0
28/03/2020,Nova Monte Verde,MT,1,,,Desconhecida,0,Consistente,0
29/03/2020,Nova Monte Verde,MT,1,,,Desconhecida,0,Consistente,0
21/03/2020,Várzea Grande,MT,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Várzea Grande,MT,1,,,Desconhecida,0,Consistente,0
23/03/2020,Várzea Grande,MT,1,,,Desconhecida,0,Consistente,0
24/03/2020,Várzea Grande,MT,1,,,Desconhecida,0,Consistente,0
25/03/2020,Várzea Grande,MT,2,,,Desconhecida,1,Consistente,0
26/03/2020,Várzea Grande,MT,2,,,Desconhecida,0,Consistente,0
27/03/2020,Várzea Grande,MT,2,,,Desconhecida,0,Consistente,0
28/03/2020,Várzea Grande,MT,2,,,Desconhecida,0,Consistente,0
29/03/2020,Várzea Grande,MT,2,,,Desconhecida,0,Consistente,0
25/03/2020,Ananindeua,PA,2,,,Desconhecida,-999,Consistente,0
26/03/2020,Ananindeua,PA,4,,,Desconhecida,2,Consistente,0
27/03/2020,Ananindeua,PA,4,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Ananindeua,PA,4,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,0,Consistente,0
29/03/2020,Ananindeua,PA,4,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,0,Consistente,0
18/03/2020,Belém,PA,1,,"https://www.terra.com.br/vida-e-estilo/saude/primeiro-caso-confirmado-de-novo-coronavirus-no-para-e-importado-do-rio-de-janeiro,6fc5d355c38280983e65108f1f59a701o0n73vmt.html",Desconhecida,-999,Consistente,0
19/03/2020,Belém,PA,1,,http://www.saude.pa.gov.br/2020/03/19/boletim-informativo-coronavirus-2/,Desconhecida,0,Consistente,0
20/03/2020,Belém,PA,2,,http://www.saude.pa.gov.br/2020/03/20/sespa-confirma-o-segundo-caso-de-covid-19-no-para/,Desconhecida,1,Consistente,0
21/03/2020,Belém,PA,2,,,Desconhecida,0,Consistente,0
22/03/2020,Belém,PA,4,,,Desconhecida,2,Consistente,0
23/03/2020,Belém,PA,4,,,Desconhecida,0,Consistente,0
24/03/2020,Belém,PA,4,,,Desconhecida,0,Consistente,0
25/03/2020,Belém,PA,6,,,Desconhecida,2,Consistente,0
26/03/2020,Belém,PA,6,,,Desconhecida,0,Consistente,0
27/03/2020,Belém,PA,9,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml,Desconhecida,3,Consistente,0
28/03/2020,Belém,PA,10,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,1,Consistente,0
29/03/2020,Belém,PA,12,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,2,Consistente,0
26/03/2020,Castanhal,PA,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Castanhal,PA,1,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Castanhal,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,0,Consistente,0
29/03/2020,Castanhal,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,0,Consistente,0
26/03/2020,Itaituba,PA,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Itaituba,PA,1,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Itaituba,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,0,Consistente,0
29/03/2020,Itaituba,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,0,Consistente,0
23/03/2020,Marabá,PA,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Marabá,PA,1,,,Desconhecida,0,Consistente,0
25/03/2020,Marabá,PA,1,,,Desconhecida,0,Consistente,0
26/03/2020,Marabá,PA,1,,,Desconhecida,0,Consistente,0
27/03/2020,Marabá,PA,1,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml,Desconhecida,0,Consistente,0
28/03/2020,Marabá,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,0,Consistente,0
29/03/2020,Marabá,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,0,Consistente,0
28/03/2020,Parauapebas,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise,Desconhecida,-999,Consistente,0
29/03/2020,Parauapebas,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/,Desconhecida,0,Consistente,0
27/03/2020,Campina Grande,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/,Desconhecida,-999,Consistente,0
28/03/2020,Campina Grande,PB,2,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml,Desconhecida,1,Consistente,0
29/03/2020,Campina Grande,PB,2,,,Desconhecida,0,Consistente,0
23/03/2020,Igaracy,PB,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Igaracy,PB,1,,,Desconhecida,0,Consistente,0
25/03/2020,Igaracy,PB,1,,,Desconhecida,0,Consistente,0
26/03/2020,Igaracy,PB,1,,,Desconhecida,0,Consistente,0
27/03/2020,Igaracy,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/,Desconhecida,0,Consistente,0
28/03/2020,Igaracy,PB,1,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Igaracy,PB,1,,,Desconhecida,0,Consistente,0
18/03/2020,João Pessoa,PB,1,,https://paraiba.pb.gov.br/noticias/paraiba-confirma-primeiro-caso-de-coronavirus,Desconhecida,-999,Consistente,0
19/03/2020,João Pessoa,PB,1,,,Desconhecida,0,Consistente,0
20/03/2020,João Pessoa,PB,1,,,Desconhecida,0,Consistente,0
21/03/2020,João Pessoa,PB,1,,,Desconhecida,0,Consistente,0
22/03/2020,João Pessoa,PB,1,,,Desconhecida,0,Consistente,0
23/03/2020,João Pessoa,PB,1,,,Desconhecida,0,Consistente,0
24/03/2020,João Pessoa,PB,2,,,Desconhecida,1,Consistente,0
25/03/2020,João Pessoa,PB,4,,,Desconhecida,2,Consistente,0
26/03/2020,João Pessoa,PB,5,,,Desconhecida,1,Consistente,0
27/03/2020,João Pessoa,PB,7,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/,Desconhecida,2,Consistente,0
28/03/2020,João Pessoa,PB,10,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml,Desconhecida,3,Consistente,0
29/03/2020,João Pessoa,PB,10,,,Desconhecida,0,Consistente,0
27/03/2020,Sousa,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/,Desconhecida,-999,Consistente,0
28/03/2020,Sousa,PB,1,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Sousa,PB,1,,,Desconhecida,0,Consistente,0
16/03/2020,Belo Jardim,PE,2,,,Desconhecida,-999,Consistente,0
17/03/2020,Belo Jardim,PE,2,,,Desconhecida,0,Consistente,0
18/03/2020,Belo Jardim,PE,2,,,Desconhecida,0,Consistente,0
19/03/2020,Belo Jardim,PE,1,,,Desconhecida,-1,Consistente,0
20/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
21/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
22/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
24/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
28/03/2020,Belo Jardim,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Belo Jardim,PE,1,,,Desconhecida,0,Consistente,0
29/03/2020,Cabo de Santo Agostinho,PE,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Camaragibe,PE,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Camaragibe,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Camaragibe,PE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Caruaru,PE,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Caruaru,PE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Caruaru,PE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Caruaru,PE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Caruaru,PE,1,,,Desconhecida,0,Consistente,0
28/03/2020,Caruaru,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Caruaru,PE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Fernando de Noronha,PE,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Fernando de Noronha,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Fernando de Noronha,PE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Goiana,PE,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Goiana,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Goiana,PE,1,,,Desconhecida,0,Consistente,0
16/03/2020,Jaboatão dos Guararapes,PE,2,,,Desconhecida,-999,Consistente,0
17/03/2020,Jaboatão dos Guararapes,PE,2,,,Desconhecida,0,Consistente,0
18/03/2020,Jaboatão dos Guararapes,PE,2,,,Desconhecida,0,Consistente,0
19/03/2020,Jaboatão dos Guararapes,PE,2,,,Desconhecida,0,Consistente,0
20/03/2020,Jaboatão dos Guararapes,PE,3,,,Desconhecida,1,Consistente,0
21/03/2020,Jaboatão dos Guararapes,PE,4,,,Desconhecida,1,Consistente,0
22/03/2020,Jaboatão dos Guararapes,PE,4,,,Desconhecida,0,Consistente,0
23/03/2020,Jaboatão dos Guararapes,PE,3,,,Desconhecida,-1,Consistente,0
24/03/2020,Jaboatão dos Guararapes,PE,3,,,Desconhecida,0,Consistente,0
25/03/2020,Jaboatão dos Guararapes,PE,3,,,Desconhecida,0,Consistente,0
26/03/2020,Jaboatão dos Guararapes,PE,3,,,Desconhecida,0,Consistente,0
27/03/2020,Jaboatão dos Guararapes,PE,4,,,Desconhecida,1,Consistente,0
28/03/2020,Jaboatão dos Guararapes,PE,5,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,1,Consistente,0
29/03/2020,Jaboatão dos Guararapes,PE,5,,,Desconhecida,0,Consistente,0
27/03/2020,Não informado,PE,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Não informado,PE,5,,,Desconhecida,4,Consistente,0
29/03/2020,Não informado,PE,5,,,Desconhecida,0,Consistente,0
22/03/2020,Olinda,PE,1,,,Desconhecida,-999,Consistente,0
23/03/2020,Olinda,PE,2,,,Desconhecida,1,Consistente,0
24/03/2020,Olinda,PE,2,,,Desconhecida,0,Consistente,0
25/03/2020,Olinda,PE,3,,,Desconhecida,1,Consistente,0
26/03/2020,Olinda,PE,3,,,Desconhecida,0,Consistente,0
27/03/2020,Olinda,PE,3,,,Desconhecida,0,Consistente,0
28/03/2020,Olinda,PE,4,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,1,Consistente,0
29/03/2020,Olinda,PE,4,,,Desconhecida,0,Consistente,0
23/03/2020,Petrolina,PE,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Petrolina,PE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Petrolina,PE,2,,,Desconhecida,1,Consistente,0
26/03/2020,Petrolina,PE,2,,,Desconhecida,0,Consistente,0
27/03/2020,Petrolina,PE,2,,,Desconhecida,0,Consistente,0
28/03/2020,Petrolina,PE,2,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Petrolina,PE,2,,,Desconhecida,0,Consistente,0
12/03/2020,Recife,PE,2,,,Desconhecida,-999,Consistente,0
13/03/2020,Recife,PE,2,,,Desconhecida,0,Consistente,0
14/03/2020,Recife,PE,7,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/14/pernambuco-confirma-mais-cinco-novos-casos-de-coronavirus.ghtml,Desconhecida,5,Consistente,0
15/03/2020,Recife,PE,8,,,Desconhecida,1,Consistente,0
16/03/2020,Recife,PE,14,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/16/pernambuco-tem-18-casos-confirmados-de-coronavirus-e-governo-suspende-aulas-no-estado.ghtml,Desconhecida,6,Consistente,0
17/03/2020,Recife,PE,15,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/17/pernambuco-tem-19-casos-do-novo-coronavirus-e-detecta-a-primeira-transmissao-comunitaria.ghtml,Desconhecida,1,Consistente,0
18/03/2020,Recife,PE,18,,https://radiojornal.ne10.uol.com.br/noticia/2020/03/18/sobe-para-22-o-numero-de-casos-confirmados-de-coronavirus-em-pernambuco-185575,Desconhecida,3,Consistente,0
19/03/2020,Recife,PE,25,,https://www.cievspe.com/novo-coronavirus-2019-ncov,Desconhecida,7,Consistente,0
20/03/2020,Recife,PE,27,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/20/coronavirus-pernambuco-tem-primeira-cura-clinica-confirma-31-casos-e-decreta-estado-de-calamidade-publica.ghtml,Desconhecida,2,Consistente,0
21/03/2020,Recife,PE,28,,,Desconhecida,1,Consistente,0
22/03/2020,Recife,PE,31,,,Desconhecida,3,Consistente,0
23/03/2020,Recife,PE,34,,,Desconhecida,3,Consistente,0
24/03/2020,Recife,PE,34,,,Desconhecida,0,Consistente,0
25/03/2020,Recife,PE,36,1,,Desconhecida,2,Consistente,0
26/03/2020,Recife,PE,38,3,,Desconhecida,2,Consistente,0
27/03/2020,Recife,PE,38,4,,Desconhecida,0,Consistente,0
28/03/2020,Recife,PE,46,5,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,8,Consistente,0
29/03/2020,Recife,PE,50,5,,Desconhecida,4,Consistente,0
28/03/2020,São Lourenço da Mata,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml,Desconhecida,-999,Consistente,0
29/03/2020,São Lourenço da Mata,PE,1,,,Desconhecida,0,Consistente,0
28/03/2020,Parnaíba,PI,1,,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml,Desconhecida,-999,Consistente,0
29/03/2020,Parnaíba,PI,1,,,Desconhecida,0,Consistente,0
28/03/2020,São José do Divino,PI,1,1,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml,Desconhecida,-999,Consistente,0
29/03/2020,São José do Divino,PI,1,3,,Desconhecida,0,Consistente,0
19/03/2020,Teresina,PI,3,,https://g1.globo.com/pi/piaui/noticia/2020/03/19/secretaria-de-saude-do-piaui-confirma-tres-casos-de-coronavirus.ghtml,Desconhecida,-999,Consistente,0
20/03/2020,Teresina,PI,4,,https://www.pi.gov.br/,Desconhecida,1,Consistente,0
21/03/2020,Teresina,PI,4,,,Desconhecida,0,Consistente,0
22/03/2020,Teresina,PI,6,,,Desconhecida,2,Consistente,0
23/03/2020,Teresina,PI,6,,,Desconhecida,0,Consistente,0
24/03/2020,Teresina,PI,8,,,Desconhecida,2,Consistente,0
25/03/2020,Teresina,PI,8,,,Desconhecida,0,Consistente,0
26/03/2020,Teresina,PI,9,,,Desconhecida,1,Consistente,0
27/03/2020,Teresina,PI,9,,,Desconhecida,0,Consistente,0
28/03/2020,Teresina,PI,9,,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml,Desconhecida,0,Consistente,0
29/03/2020,Teresina,PI,14,,,Desconhecida,5,Consistente,0
17/03/2020,Campo Largo,PR,1,,,Desconhecida,-999,Consistente,0
18/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
19/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
20/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
21/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
22/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
23/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
24/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
25/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
26/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
27/03/2020,Campo Largo,PR,1,,,Desconhecida,0,Consistente,0
28/03/2020,Campo Largo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados,Desconhecida,1,Consistente,0
29/03/2020,Campo Largo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,0,Consistente,0
25/03/2020,Campo Mourão,PR,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Campo Mourão,PR,1,,,Desconhecida,0,Consistente,0
27/03/2020,Campo Mourão,PR,2,,,Desconhecida,1,Consistente,0
28/03/2020,Campo Mourão,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados,Desconhecida,0,Consistente,0
29/03/2020,Campo Mourão,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,0,Consistente,0
23/03/2020,Cascavel,PR,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Cascavel,PR,2,,,Desconhecida,1,Consistente,0
25/03/2020,Cascavel,PR,2,,,Desconhecida,0,Consistente,0
26/03/2020,Cascavel,PR,2,,,Desconhecida,0,Consistente,0
27/03/2020,Cascavel,PR,5,,,Desconhecida,3,Consistente,0
28/03/2020,Cascavel,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados,Desconhecida,2,Consistente,0
29/03/2020,Cascavel,PR,8,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,1,Consistente,0
12/03/2020,Cianorte,PR,1,,,Desconhecida,-999,Consistente,0
13/03/2020,Cianorte,PR,1,,,Desconhecida,0,Consistente,0
14/03/2020,Cianorte,PR,1,,,Desconhecida,0,Consistente,0
15/03/2020,Cianorte,PR,1,,,Desconhecida,0,Consistente,0
16/03/2020,Cianorte,PR,1,,,Desconhecida,0,Consistente,0
17/03/2020,Cianorte,PR,2,,,Desconhecida,1,Consistente,0
18/03/2020,Cianorte,PR,2,,,Desconhecida,0,Consistente,0
19/03/2020,Cianorte,PR,2,,,Desconhecida,0,Consistente,0
20/03/2020,Cianorte,PR,2,,,Desconhecida,0,Consistente,0
21/03/2020,Cianorte,PR,2,,,Desconhecida,0,Consistente,0
22/03/2020,Cianorte,PR,3,,,Desconhecida,1,Consistente,0
23/03/2020,Cianorte,PR,5,,,Desconhecida,2,Consistente,0
24/03/2020,Cianorte,PR,5,,,Desconhecida,0,Consistente,0
25/03/2020,Cianorte,PR,5,,,Desconhecida,0,Consistente,0
26/03/2020,Cianorte,PR,5,,,Desconhecida,0,Consistente,0
27/03/2020,Cianorte,PR,7,,,Desconhecida,2,Consistente,0
28/03/2020,Cianorte,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados,Desconhecida,0,Consistente,0
29/03/2020,Cianorte,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,0,Consistente,0
22/03/2020,Colombo,PR,1,,,Desconhecida,-999,Consistente,0
23/03/2020,Colombo,PR,1,,,Desconhecida,0,Consistente,0
24/03/2020,Colombo,PR,1,,,Desconhecida,0,Consistente,0
25/03/2020,Colombo,PR,2,,,Desconhecida,1,Consistente,0
26/03/2020,Colombo,PR,2,,,Desconhecida,0,Consistente,0
27/03/2020,Colombo,PR,2,,,Desconhecida,0,Consistente,0
28/03/2020,Colombo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados,Desconhecida,0,Consistente,0
29/03/2020,Colombo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,0,Consistente,0
29/03/2020,Contenda,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-,Desconhecida,-999,Consistente,0
12/03/2020,Curitiba,PR,5,,,Desconhecida,-999,Consistente,0
13/03/2020,Curitiba,PR,5,,,Desconhecida,0,Consistente,0
