data,municipio,uf,casos confirmados,mortes
13/04/2020,Vidal Ramos,SC,1,0.0
06/04/2020,Videira,SC,1,0.0
07/04/2020,Videira,SC,1,0.0
08/04/2020,Videira,SC,1,0.0
09/04/2020,Videira,SC,1,0.0
10/04/2020,Videira,SC,1,0.0
11/04/2020,Videira,SC,1,0.0
12/04/2020,Videira,SC,1,0.0
13/04/2020,Videira,SC,1,0.0
14/03/2020,Aracaju,SE,1,
15/03/2020,Aracaju,SE,1,
16/03/2020,Aracaju,SE,5,
17/03/2020,Aracaju,SE,5,
18/03/2020,Aracaju,SE,5,
19/03/2020,Aracaju,SE,5,
20/03/2020,Aracaju,SE,5,
21/03/2020,Aracaju,SE,7,
22/03/2020,Aracaju,SE,7,
23/03/2020,Aracaju,SE,7,
24/03/2020,Aracaju,SE,12,
25/03/2020,Aracaju,SE,13,
26/03/2020,Aracaju,SE,13,
27/03/2020,Aracaju,SE,13,
28/03/2020,Aracaju,SE,13,
29/03/2020,Aracaju,SE,13,
30/03/2020,Aracaju,SE,15,
31/03/2020,Aracaju,SE,17,
01/04/2020,Aracaju,SE,19,0.0
02/04/2020,Aracaju,SE,20,2.0
03/04/2020,Aracaju,SE,23,2.0
04/04/2020,Aracaju,SE,27,3.0
05/04/2020,Aracaju,SE,27,3.0
06/04/2020,Aracaju,SE,27,3.0
07/04/2020,Aracaju,SE,30,4.0
08/04/2020,Aracaju,SE,32,4.0
09/04/2020,Aracaju,SE,32,4.0
10/04/2020,Aracaju,SE,33,4.0
11/04/2020,Aracaju,SE,35,4.0
12/04/2020,Aracaju,SE,35,4.0
13/04/2020,Aracaju,SE,36,4.0
03/04/2020,Capela,SE,1,0.0
04/04/2020,Capela,SE,1,0.0
05/04/2020,Capela,SE,1,0.0
06/04/2020,Capela,SE,1,0.0
07/04/2020,Capela,SE,1,0.0
08/04/2020,Capela,SE,1,0.0
09/04/2020,Capela,SE,1,0.0
10/04/2020,Capela,SE,1,0.0
11/04/2020,Capela,SE,1,0.0
12/04/2020,Capela,SE,1,0.0
13/04/2020,Capela,SE,1,0.0
04/04/2020,Itabaiana,SE,1,0.0
05/04/2020,Itabaiana,SE,1,0.0
06/04/2020,Itabaiana,SE,1,0.0
07/04/2020,Itabaiana,SE,1,0.0
08/04/2020,Itabaiana,SE,1,0.0
09/04/2020,Itabaiana,SE,1,0.0
10/04/2020,Itabaiana,SE,1,0.0
11/04/2020,Itabaiana,SE,1,0.0
12/04/2020,Itabaiana,SE,1,0.0
13/04/2020,Itabaiana,SE,1,0.0
21/03/2020,Nossa Senhora da Glória,SE,1,
22/03/2020,Nossa Senhora da Glória,SE,1,
23/03/2020,Nossa Senhora da Glória,SE,1,
24/03/2020,Nossa Senhora da Glória,SE,1,
25/03/2020,Nossa Senhora da Glória,SE,1,
26/03/2020,Nossa Senhora da Glória,SE,1,
27/03/2020,Nossa Senhora da Glória,SE,1,
28/03/2020,Nossa Senhora da Glória,SE,1,
29/03/2020,Nossa Senhora da Glória,SE,1,
30/03/2020,Nossa Senhora da Glória,SE,1,
31/03/2020,Nossa Senhora da Glória,SE,1,
01/04/2020,Nossa Senhora da Glória,SE,1,0.0
02/04/2020,Nossa Senhora da Glória,SE,1,0.0
03/04/2020,Nossa Senhora da Glória,SE,1,0.0
04/04/2020,Nossa Senhora da Glória,SE,1,0.0
05/04/2020,Nossa Senhora da Glória,SE,1,0.0
06/04/2020,Nossa Senhora da Glória,SE,1,0.0
07/04/2020,Nossa Senhora da Glória,SE,1,0.0
08/04/2020,Nossa Senhora da Glória,SE,1,0.0
09/04/2020,Nossa Senhora da Glória,SE,1,0.0
10/04/2020,Nossa Senhora da Glória,SE,2,0.0
11/04/2020,Nossa Senhora da Glória,SE,2,0.0
12/04/2020,Nossa Senhora da Glória,SE,2,0.0
13/04/2020,Nossa Senhora da Glória,SE,2,0.0
08/04/2020,Pacatuba,SE,1,0.0
09/04/2020,Pacatuba,SE,2,0.0
10/04/2020,Pacatuba,SE,2,0.0
11/04/2020,Pacatuba,SE,2,0.0
12/04/2020,Pacatuba,SE,2,0.0
13/04/2020,Pacatuba,SE,2,0.0
18/03/2020,Propriá,SE,1,
19/03/2020,Propriá,SE,1,
20/03/2020,Propriá,SE,2,
21/03/2020,Propriá,SE,2,
22/03/2020,Propriá,SE,2,
23/03/2020,Propriá,SE,2,
24/03/2020,Propriá,SE,2,
25/03/2020,Propriá,SE,2,
26/03/2020,Propriá,SE,2,
27/03/2020,Propriá,SE,2,
28/03/2020,Propriá,SE,2,
29/03/2020,Propriá,SE,2,
30/03/2020,Propriá,SE,2,
31/03/2020,Propriá,SE,2,
01/04/2020,Propriá,SE,2,0.0
02/04/2020,Propriá,SE,2,0.0
03/04/2020,Propriá,SE,2,0.0
04/04/2020,Propriá,SE,2,0.0
05/04/2020,Propriá,SE,2,0.0
06/04/2020,Propriá,SE,2,0.0
07/04/2020,Propriá,SE,2,0.0
08/04/2020,Propriá,SE,2,0.0
09/04/2020,Propriá,SE,2,0.0
10/04/2020,Propriá,SE,2,0.0
11/04/2020,Propriá,SE,2,0.0
12/04/2020,Propriá,SE,2,0.0
13/04/2020,Propriá,SE,2,0.0
07/04/2020,Simão Dias,SE,1,0.0
08/04/2020,Simão Dias,SE,1,0.0
09/04/2020,Simão Dias,SE,1,0.0
10/04/2020,Simão Dias,SE,1,0.0
11/04/2020,Simão Dias,SE,1,0.0
12/04/2020,Simão Dias,SE,1,0.0
13/04/2020,Simão Dias,SE,1,0.0
03/04/2020,Adamantina,SP,1,0.0
04/04/2020,Adamantina,SP,1,0.0
05/04/2020,Adamantina,SP,1,0.0
06/04/2020,Adamantina,SP,0,0.0
07/04/2020,Adamantina,SP,0,0.0
08/04/2020,Adamantina,SP,0,0.0
09/04/2020,Adamantina,SP,0,0.0
10/04/2020,Adamantina,SP,0,0.0
11/04/2020,Adamantina,SP,0,0.0
12/04/2020,Adamantina,SP,0,0.0
13/04/2020,Adamantina,SP,0,0.0
02/04/2020,Águas de Lindóia,SP,1,0.0
03/04/2020,Águas de Lindóia,SP,1,0.0
04/04/2020,Águas de Lindóia,SP,1,0.0
05/04/2020,Águas de Lindóia,SP,1,0.0
06/04/2020,Águas de Lindóia,SP,1,0.0
07/04/2020,Águas de Lindóia,SP,1,0.0
08/04/2020,Águas de Lindóia,SP,1,1.0
09/04/2020,Águas de Lindóia,SP,1,1.0
10/04/2020,Águas de Lindóia,SP,1,1.0
11/04/2020,Águas de Lindóia,SP,1,1.0
12/04/2020,Águas de Lindóia,SP,1,1.0
13/04/2020,Águas de Lindóia,SP,1,1.0
10/04/2020,Águas de São Pedro,SP,1,0.0
11/04/2020,Águas de São Pedro,SP,1,0.0
12/04/2020,Águas de São Pedro,SP,1,0.0
13/04/2020,Águas de São Pedro,SP,1,0.0
02/04/2020,Agudos,SP,1,0.0
03/04/2020,Agudos,SP,1,0.0
04/04/2020,Agudos,SP,1,0.0
05/04/2020,Agudos,SP,1,0.0
06/04/2020,Agudos,SP,1,0.0
07/04/2020,Agudos,SP,1,0.0
08/04/2020,Agudos,SP,1,1.0
09/04/2020,Agudos,SP,1,1.0
10/04/2020,Agudos,SP,1,1.0
11/04/2020,Agudos,SP,2,1.0
12/04/2020,Agudos,SP,2,1.0
13/04/2020,Agudos,SP,2,1.0
31/03/2020,Americana,SP,2,
01/04/2020,Americana,SP,2,0.0
02/04/2020,Americana,SP,2,0.0
03/04/2020,Americana,SP,2,0.0
04/04/2020,Americana,SP,3,1.0
05/04/2020,Americana,SP,3,2.0
06/04/2020,Americana,SP,3,2.0
07/04/2020,Americana,SP,3,2.0
08/04/2020,Americana,SP,3,2.0
09/04/2020,Americana,SP,3,2.0
10/04/2020,Americana,SP,3,2.0
11/04/2020,Americana,SP,3,2.0
12/04/2020,Americana,SP,3,2.0
13/04/2020,Americana,SP,4,2.0
11/04/2020,Américo Brasiliense,SP,1,0.0
12/04/2020,Américo Brasiliense,SP,1,0.0
13/04/2020,Américo Brasiliense,SP,1,0.0
11/04/2020,Amparo,SP,1,0.0
12/04/2020,Amparo,SP,1,0.0
13/04/2020,Amparo,SP,1,0.0
11/04/2020,Araçariguama,SP,1,0.0
12/04/2020,Araçariguama,SP,1,0.0
13/04/2020,Araçariguama,SP,1,0.0
31/03/2020,Araçatuba,SP,1,
01/04/2020,Araçatuba,SP,2,0.0
02/04/2020,Araçatuba,SP,2,0.0
03/04/2020,Araçatuba,SP,2,0.0
04/04/2020,Araçatuba,SP,4,0.0
05/04/2020,Araçatuba,SP,4,0.0
06/04/2020,Araçatuba,SP,8,0.0
07/04/2020,Araçatuba,SP,8,0.0
08/04/2020,Araçatuba,SP,12,0.0
09/04/2020,Araçatuba,SP,13,0.0
10/04/2020,Araçatuba,SP,15,0.0
11/04/2020,Araçatuba,SP,14,0.0
12/04/2020,Araçatuba,SP,14,0.0
13/04/2020,Araçatuba,SP,14,0.0
10/04/2020,Araçoiaba da Serra,SP,1,0.0
11/04/2020,Araçoiaba da Serra,SP,1,0.0
12/04/2020,Araçoiaba da Serra,SP,1,0.0
13/04/2020,Araçoiaba da Serra,SP,1,0.0
02/04/2020,Araraquara,SP,1,0.0
03/04/2020,Araraquara,SP,2,0.0
04/04/2020,Araraquara,SP,2,0.0
05/04/2020,Araraquara,SP,2,0.0
06/04/2020,Araraquara,SP,4,0.0
07/04/2020,Araraquara,SP,5,0.0
08/04/2020,Araraquara,SP,5,0.0
09/04/2020,Araraquara,SP,5,0.0
10/04/2020,Araraquara,SP,7,1.0
11/04/2020,Araraquara,SP,10,1.0
12/04/2020,Araraquara,SP,10,1.0
13/04/2020,Araraquara,SP,10,1.0
07/04/2020,Araras,SP,2,0.0
08/04/2020,Araras,SP,2,0.0
09/04/2020,Araras,SP,2,0.0
10/04/2020,Araras,SP,3,0.0
11/04/2020,Araras,SP,3,0.0
12/04/2020,Araras,SP,3,0.0
13/04/2020,Araras,SP,3,0.0
09/04/2020,Artur Nogueira,SP,1,0.0
10/04/2020,Artur Nogueira,SP,1,0.0
11/04/2020,Artur Nogueira,SP,1,0.0
12/04/2020,Artur Nogueira,SP,1,0.0
13/04/2020,Artur Nogueira,SP,1,0.0
26/03/2020,Arujá,SP,1,
27/03/2020,Arujá,SP,1,
28/03/2020,Arujá,SP,1,
29/03/2020,Arujá,SP,1,
30/03/2020,Arujá,SP,1,
31/03/2020,Arujá,SP,2,
01/04/2020,Arujá,SP,2,0.0
02/04/2020,Arujá,SP,4,1.0
03/04/2020,Arujá,SP,4,1.0
04/04/2020,Arujá,SP,5,1.0
05/04/2020,Arujá,SP,5,1.0
06/04/2020,Arujá,SP,6,1.0
07/04/2020,Arujá,SP,6,1.0
08/04/2020,Arujá,SP,8,1.0
09/04/2020,Arujá,SP,9,1.0
10/04/2020,Arujá,SP,10,1.0
11/04/2020,Arujá,SP,11,1.0
12/04/2020,Arujá,SP,12,1.0
13/04/2020,Arujá,SP,12,1.0
02/04/2020,Assis,SP,1,0.0
03/04/2020,Assis,SP,1,0.0
04/04/2020,Assis,SP,1,0.0
05/04/2020,Assis,SP,1,0.0
06/04/2020,Assis,SP,1,0.0
07/04/2020,Assis,SP,2,0.0
08/04/2020,Assis,SP,2,0.0
09/04/2020,Assis,SP,3,1.0
10/04/2020,Assis,SP,4,1.0
11/04/2020,Assis,SP,4,1.0
12/04/2020,Assis,SP,4,1.0
13/04/2020,Assis,SP,4,1.0
03/04/2020,Atibaia,SP,2,0.0
04/04/2020,Atibaia,SP,3,0.0
05/04/2020,Atibaia,SP,3,0.0
06/04/2020,Atibaia,SP,7,0.0
07/04/2020,Atibaia,SP,9,0.0
08/04/2020,Atibaia,SP,9,0.0
09/04/2020,Atibaia,SP,11,0.0
10/04/2020,Atibaia,SP,13,0.0
11/04/2020,Atibaia,SP,13,0.0
12/04/2020,Atibaia,SP,13,0.0
13/04/2020,Atibaia,SP,13,0.0
08/04/2020,Avaré,SP,1,0.0
09/04/2020,Avaré,SP,3,0.0
10/04/2020,Avaré,SP,3,0.0
11/04/2020,Avaré,SP,3,0.0
12/04/2020,Avaré,SP,3,0.0
13/04/2020,Avaré,SP,3,0.0
08/04/2020,Bady Bassitt,SP,1,0.0
09/04/2020,Bady Bassitt,SP,1,0.0
10/04/2020,Bady Bassitt,SP,1,0.0
11/04/2020,Bady Bassitt,SP,2,0.0
12/04/2020,Bady Bassitt,SP,2,0.0
13/04/2020,Bady Bassitt,SP,2,0.0
09/04/2020,Barra do Turvo,SP,1,0.0
10/04/2020,Barra do Turvo,SP,1,0.0
11/04/2020,Barra do Turvo,SP,1,0.0
12/04/2020,Barra do Turvo,SP,1,0.0
13/04/2020,Barra do Turvo,SP,1,0.0
07/04/2020,Barretos,SP,1,0.0
08/04/2020,Barretos,SP,4,0.0
09/04/2020,Barretos,SP,4,0.0
10/04/2020,Barretos,SP,4,0.0
11/04/2020,Barretos,SP,4,0.0
12/04/2020,Barretos,SP,4,0.0
13/04/2020,Barretos,SP,5,0.0
18/03/2020,Barueri,SP,1,
19/03/2020,Barueri,SP,1,
20/03/2020,Barueri,SP,1,
21/03/2020,Barueri,SP,1,
22/03/2020,Barueri,SP,1,
23/03/2020,Barueri,SP,1,
24/03/2020,Barueri,SP,1,
25/03/2020,Barueri,SP,1,
26/03/2020,Barueri,SP,3,
27/03/2020,Barueri,SP,3,
28/03/2020,Barueri,SP,3,
29/03/2020,Barueri,SP,3,
30/03/2020,Barueri,SP,6,
31/03/2020,Barueri,SP,20,
01/04/2020,Barueri,SP,21,0.0
02/04/2020,Barueri,SP,26,0.0
03/04/2020,Barueri,SP,28,1.0
04/04/2020,Barueri,SP,29,1.0
05/04/2020,Barueri,SP,30,1.0
06/04/2020,Barueri,SP,31,1.0
07/04/2020,Barueri,SP,34,2.0
08/04/2020,Barueri,SP,41,2.0
09/04/2020,Barueri,SP,42,2.0
10/04/2020,Barueri,SP,44,2.0
11/04/2020,Barueri,SP,43,2.0
12/04/2020,Barueri,SP,48,2.0
13/04/2020,Barueri,SP,49,2.0
08/04/2020,Batatais,SP,1,0.0
09/04/2020,Batatais,SP,1,0.0
10/04/2020,Batatais,SP,1,0.0
11/04/2020,Batatais,SP,1,0.0
12/04/2020,Batatais,SP,1,0.0
13/04/2020,Batatais,SP,1,0.0
31/03/2020,Bauru,SP,1,
01/04/2020,Bauru,SP,2,0.0
02/04/2020,Bauru,SP,2,0.0
03/04/2020,Bauru,SP,2,0.0
04/04/2020,Bauru,SP,2,0.0
05/04/2020,Bauru,SP,2,0.0
06/04/2020,Bauru,SP,6,1.0
07/04/2020,Bauru,SP,7,2.0
08/04/2020,Bauru,SP,8,1.0
09/04/2020,Bauru,SP,10,1.0
10/04/2020,Bauru,SP,11,1.0
11/04/2020,Bauru,SP,10,1.0
12/04/2020,Bauru,SP,10,1.0
13/04/2020,Bauru,SP,10,1.0
07/04/2020,Bebedouro,SP,1,0.0
08/04/2020,Bebedouro,SP,2,0.0
09/04/2020,Bebedouro,SP,2,0.0
10/04/2020,Bebedouro,SP,2,0.0
11/04/2020,Bebedouro,SP,1,0.0
12/04/2020,Bebedouro,SP,1,0.0
13/04/2020,Bebedouro,SP,1,0.0
06/04/2020,Birigui,SP,1,0.0
07/04/2020,Birigui,SP,2,0.0
08/04/2020,Birigui,SP,2,0.0
09/04/2020,Birigui,SP,2,0.0
10/04/2020,Birigui,SP,2,0.0
11/04/2020,Birigui,SP,2,0.0
12/04/2020,Birigui,SP,2,0.0
13/04/2020,Birigui,SP,2,0.0
06/04/2020,Boituva,SP,1,0.0
07/04/2020,Boituva,SP,2,0.0
08/04/2020,Boituva,SP,2,0.0
09/04/2020,Boituva,SP,3,0.0
10/04/2020,Boituva,SP,4,0.0
11/04/2020,Boituva,SP,4,0.0
12/04/2020,Boituva,SP,4,0.0
13/04/2020,Boituva,SP,4,0.0
04/04/2020,Botucatu,SP,7,0.0
05/04/2020,Botucatu,SP,7,0.0
06/04/2020,Botucatu,SP,7,0.0
07/04/2020,Botucatu,SP,8,0.0
08/04/2020,Botucatu,SP,9,1.0
09/04/2020,Botucatu,SP,15,1.0
10/04/2020,Botucatu,SP,15,1.0
11/04/2020,Botucatu,SP,15,1.0
12/04/2020,Botucatu,SP,15,1.0
13/04/2020,Botucatu,SP,16,1.0
07/04/2020,Bragança Paulista,SP,16,2.0
08/04/2020,Bragança Paulista,SP,16,2.0
09/04/2020,Bragança Paulista,SP,16,3.0
10/04/2020,Bragança Paulista,SP,26,4.0
11/04/2020,Bragança Paulista,SP,26,4.0
12/04/2020,Bragança Paulista,SP,26,4.0
13/04/2020,Bragança Paulista,SP,28,5.0
30/03/2020,Brodowski,SP,1,
31/03/2020,Brodowski,SP,1,
01/04/2020,Brodowski,SP,1,0.0
02/04/2020,Brodowski,SP,1,0.0
03/04/2020,Brodowski,SP,1,0.0
04/04/2020,Brodowski,SP,1,0.0
05/04/2020,Brodowski,SP,1,0.0
06/04/2020,Brodowski,SP,1,0.0
07/04/2020,Brodowski,SP,1,0.0
08/04/2020,Brodowski,SP,2,0.0
09/04/2020,Brodowski,SP,2,0.0
10/04/2020,Brodowski,SP,2,0.0
11/04/2020,Brodowski,SP,2,0.0
12/04/2020,Brodowski,SP,2,0.0
13/04/2020,Brodowski,SP,2,0.0
08/04/2020,Caçapava,SP,2,0.0
09/04/2020,Caçapava,SP,3,0.0
10/04/2020,Caçapava,SP,3,0.0
11/04/2020,Caçapava,SP,3,0.0
12/04/2020,Caçapava,SP,3,0.0
13/04/2020,Caçapava,SP,4,0.0
31/03/2020,Cachoeira Paulista,SP,1,
01/04/2020,Cachoeira Paulista,SP,1,0.0
02/04/2020,Cachoeira Paulista,SP,1,0.0
03/04/2020,Cachoeira Paulista,SP,1,0.0
04/04/2020,Cachoeira Paulista,SP,1,0.0
05/04/2020,Cachoeira Paulista,SP,1,0.0
06/04/2020,Cachoeira Paulista,SP,1,0.0
07/04/2020,Cachoeira Paulista,SP,1,0.0
08/04/2020,Cachoeira Paulista,SP,1,0.0
09/04/2020,Cachoeira Paulista,SP,1,0.0
10/04/2020,Cachoeira Paulista,SP,1,0.0
11/04/2020,Cachoeira Paulista,SP,1,0.0
12/04/2020,Cachoeira Paulista,SP,1,0.0
13/04/2020,Cachoeira Paulista,SP,1,0.0
11/04/2020,Caiabu,SP,1,1.0
12/04/2020,Caiabu,SP,1,1.0
13/04/2020,Caiabu,SP,1,1.0
25/03/2020,Caieiras,SP,1,
26/03/2020,Caieiras,SP,2,
27/03/2020,Caieiras,SP,2,
28/03/2020,Caieiras,SP,2,
29/03/2020,Caieiras,SP,2,
30/03/2020,Caieiras,SP,3,
31/03/2020,Caieiras,SP,9,1.0
01/04/2020,Caieiras,SP,11,1.0
02/04/2020,Caieiras,SP,15,1.0
03/04/2020,Caieiras,SP,19,1.0
04/04/2020,Caieiras,SP,19,1.0
05/04/2020,Caieiras,SP,20,1.0
06/04/2020,Caieiras,SP,22,4.0
07/04/2020,Caieiras,SP,21,4.0
08/04/2020,Caieiras,SP,31,4.0
09/04/2020,Caieiras,SP,31,4.0
10/04/2020,Caieiras,SP,32,4.0
11/04/2020,Caieiras,SP,33,4.0
12/04/2020,Caieiras,SP,34,4.0
13/04/2020,Caieiras,SP,35,4.0
30/03/2020,Cajamar,SP,1,
31/03/2020,Cajamar,SP,1,
01/04/2020,Cajamar,SP,1,0.0
02/04/2020,Cajamar,SP,1,0.0
03/04/2020,Cajamar,SP,1,0.0
04/04/2020,Cajamar,SP,1,0.0
05/04/2020,Cajamar,SP,1,0.0
06/04/2020,Cajamar,SP,1,0.0
07/04/2020,Cajamar,SP,3,0.0
08/04/2020,Cajamar,SP,3,0.0
09/04/2020,Cajamar,SP,3,0.0
10/04/2020,Cajamar,SP,5,1.0
11/04/2020,Cajamar,SP,5,1.0
12/04/2020,Cajamar,SP,5,1.0
13/04/2020,Cajamar,SP,5,1.0
19/03/2020,Campinas,SP,1,
20/03/2020,Campinas,SP,1,
21/03/2020,Campinas,SP,2,
22/03/2020,Campinas,SP,2,
23/03/2020,Campinas,SP,3,
24/03/2020,Campinas,SP,3,
25/03/2020,Campinas,SP,4,
26/03/2020,Campinas,SP,4,
27/03/2020,Campinas,SP,5,
28/03/2020,Campinas,SP,7,
29/03/2020,Campinas,SP,9,
30/03/2020,Campinas,SP,11,
31/03/2020,Campinas,SP,15,1.0
01/04/2020,Campinas,SP,22,1.0
02/04/2020,Campinas,SP,23,1.0
03/04/2020,Campinas,SP,24,1.0
04/04/2020,Campinas,SP,26,4.0
05/04/2020,Campinas,SP,27,4.0
06/04/2020,Campinas,SP,28,4.0
07/04/2020,Campinas,SP,50,4.0
08/04/2020,Campinas,SP,72,5.0
09/04/2020,Campinas,SP,83,5.0
10/04/2020,Campinas,SP,100,5.0
11/04/2020,Campinas,SP,100,5.0
12/04/2020,Campinas,SP,106,5.0
13/04/2020,Campinas,SP,107,5.0
13/04/2020,Campos do Jordão,SP,1,0.0
06/04/2020,Caraguatatuba,SP,1,0.0
07/04/2020,Caraguatatuba,SP,2,1.0
08/04/2020,Caraguatatuba,SP,2,1.0
09/04/2020,Caraguatatuba,SP,2,1.0
10/04/2020,Caraguatatuba,SP,2,1.0
11/04/2020,Caraguatatuba,SP,2,1.0
12/04/2020,Caraguatatuba,SP,2,1.0
13/04/2020,Caraguatatuba,SP,2,1.0
16/03/2020,Carapicuíba,SP,1,
17/03/2020,Carapicuíba,SP,1,
18/03/2020,Carapicuíba,SP,1,
19/03/2020,Carapicuíba,SP,2,
20/03/2020,Carapicuíba,SP,2,
21/03/2020,Carapicuíba,SP,2,
22/03/2020,Carapicuíba,SP,2,
23/03/2020,Carapicuíba,SP,2,
24/03/2020,Carapicuíba,SP,2,
25/03/2020,Carapicuíba,SP,2,
26/03/2020,Carapicuíba,SP,2,
27/03/2020,Carapicuíba,SP,2,
28/03/2020,Carapicuíba,SP,2,
29/03/2020,Carapicuíba,SP,2,
30/03/2020,Carapicuíba,SP,3,
31/03/2020,Carapicuíba,SP,6,
01/04/2020,Carapicuíba,SP,7,0.0
02/04/2020,Carapicuíba,SP,11,1.0
03/04/2020,Carapicuíba,SP,11,1.0
04/04/2020,Carapicuíba,SP,11,1.0
05/04/2020,Carapicuíba,SP,11,1.0
06/04/2020,Carapicuíba,SP,16,1.0
07/04/2020,Carapicuíba,SP,19,1.0
08/04/2020,Carapicuíba,SP,20,2.0
09/04/2020,Carapicuíba,SP,25,2.0
10/04/2020,Carapicuíba,SP,29,2.0
11/04/2020,Carapicuíba,SP,31,2.0
12/04/2020,Carapicuíba,SP,33,2.0
13/04/2020,Carapicuíba,SP,33,2.0
07/04/2020,Catanduva,SP,1,0.0
08/04/2020,Catanduva,SP,1,1.0
09/04/2020,Catanduva,SP,1,1.0
10/04/2020,Catanduva,SP,3,2.0
11/04/2020,Catanduva,SP,3,2.0
12/04/2020,Catanduva,SP,6,2.0
13/04/2020,Catanduva,SP,6,2.0
04/04/2020,Cedral,SP,1,0.0
05/04/2020,Cedral,SP,1,0.0
06/04/2020,Cedral,SP,1,0.0
07/04/2020,Cedral,SP,1,0.0
08/04/2020,Cedral,SP,1,0.0
09/04/2020,Cedral,SP,1,0.0
10/04/2020,Cedral,SP,1,0.0
11/04/2020,Cedral,SP,1,0.0
12/04/2020,Cedral,SP,1,0.0
13/04/2020,Cedral,SP,1,0.0
18/03/2020,Cotia,SP,1,
19/03/2020,Cotia,SP,2,
20/03/2020,Cotia,SP,2,
21/03/2020,Cotia,SP,3,
22/03/2020,Cotia,SP,4,
23/03/2020,Cotia,SP,5,
24/03/2020,Cotia,SP,5,
25/03/2020,Cotia,SP,6,
26/03/2020,Cotia,SP,5,
27/03/2020,Cotia,SP,6,
28/03/2020,Cotia,SP,6,
29/03/2020,Cotia,SP,6,
30/03/2020,Cotia,SP,6,
31/03/2020,Cotia,SP,12,
01/04/2020,Cotia,SP,21,2.0
02/04/2020,Cotia,SP,23,2.0
03/04/2020,Cotia,SP,27,2.0
04/04/2020,Cotia,SP,28,2.0
05/04/2020,Cotia,SP,29,2.0
06/04/2020,Cotia,SP,31,3.0
07/04/2020,Cotia,SP,35,3.0
08/04/2020,Cotia,SP,46,3.0
09/04/2020,Cotia,SP,46,3.0
10/04/2020,Cotia,SP,53,3.0
11/04/2020,Cotia,SP,59,4.0
12/04/2020,Cotia,SP,62,4.0
13/04/2020,Cotia,SP,62,4.0
03/04/2020,Cravinhos,SP,1,1.0
04/04/2020,Cravinhos,SP,2,1.0
05/04/2020,Cravinhos,SP,2,1.0
06/04/2020,Cravinhos,SP,2,1.0
07/04/2020,Cravinhos,SP,2,1.0
08/04/2020,Cravinhos,SP,2,1.0
09/04/2020,Cravinhos,SP,2,1.0
10/04/2020,Cravinhos,SP,2,1.0
11/04/2020,Cravinhos,SP,2,1.0
12/04/2020,Cravinhos,SP,2,1.0
13/04/2020,Cravinhos,SP,2,1.0
10/04/2020,Cubatão,SP,2,0.0
11/04/2020,Cubatão,SP,2,0.0
12/04/2020,Cubatão,SP,2,0.0
13/04/2020,Cubatão,SP,2,0.0
24/03/2020,Diadema,SP,1,0.0
25/03/2020,Diadema,SP,1,0.0
26/03/2020,Diadema,SP,1,0.0
27/03/2020,Diadema,SP,1,0.0
28/03/2020,Diadema,SP,1,0.0
29/03/2020,Diadema,SP,1,0.0
30/03/2020,Diadema,SP,2,0.0
31/03/2020,Diadema,SP,5,0.0
01/04/2020,Diadema,SP,8,0.0
02/04/2020,Diadema,SP,8,0.0
03/04/2020,Diadema,SP,20,1.0
04/04/2020,Diadema,SP,23,1.0
05/04/2020,Diadema,SP,24,1.0
06/04/2020,Diadema,SP,25,1.0
07/04/2020,Diadema,SP,35,1.0
08/04/2020,Diadema,SP,46,1.0
09/04/2020,Diadema,SP,55,1.0
10/04/2020,Diadema,SP,59,1.0
11/04/2020,Diadema,SP,60,1.0
12/04/2020,Diadema,SP,63,1.0
13/04/2020,Diadema,SP,66,1.0
02/04/2020,Dracena,SP,1,0.0
03/04/2020,Dracena,SP,1,0.0
04/04/2020,Dracena,SP,1,1.0
05/04/2020,Dracena,SP,1,1.0
06/04/2020,Dracena,SP,1,1.0
07/04/2020,Dracena,SP,1,1.0
08/04/2020,Dracena,SP,1,1.0
09/04/2020,Dracena,SP,1,1.0
10/04/2020,Dracena,SP,1,1.0
11/04/2020,Dracena,SP,1,1.0
12/04/2020,Dracena,SP,1,1.0
13/04/2020,Dracena,SP,1,1.0
09/04/2020,Eldorado,SP,1,0.0
10/04/2020,Eldorado,SP,1,0.0
11/04/2020,Eldorado,SP,1,0.0
12/04/2020,Eldorado,SP,1,1.0
13/04/2020,Eldorado,SP,1,1.0
25/03/2020,Embu das Artes,SP,1,
26/03/2020,Embu das Artes,SP,1,
27/03/2020,Embu das Artes,SP,1,
28/03/2020,Embu das Artes,SP,1,
29/03/2020,Embu das Artes,SP,1,
30/03/2020,Embu das Artes,SP,3,1.0
31/03/2020,Embu das Artes,SP,7,1.0
01/04/2020,Embu das Artes,SP,8,1.0
02/04/2020,Embu das Artes,SP,14,1.0
03/04/2020,Embu das Artes,SP,18,1.0
04/04/2020,Embu das Artes,SP,19,1.0
05/04/2020,Embu das Artes,SP,20,1.0
06/04/2020,Embu das Artes,SP,20,1.0
07/04/2020,Embu das Artes,SP,22,1.0
08/04/2020,Embu das Artes,SP,27,1.0
09/04/2020,Embu das Artes,SP,27,1.0
10/04/2020,Embu das Artes,SP,33,2.0
11/04/2020,Embu das Artes,SP,34,2.0
12/04/2020,Embu das Artes,SP,34,2.0
13/04/2020,Embu das Artes,SP,34,2.0
06/04/2020,Embu-Guaçu,SP,1,0.0
07/04/2020,Embu-Guaçu,SP,1,0.0
08/04/2020,Embu-Guaçu,SP,2,0.0
09/04/2020,Embu-Guaçu,SP,2,0.0
